10.4,REQUIRED,..\src\function_initialization.c:1572:13,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_initialization.c:1584:13,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_initialization.c:1596:13,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_initialization.c:1707:16,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_initialization.c:1709:22,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_initialization.c:1721:13,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_initialization.c:1844:32,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_initialization.c:1854:32,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_initialization.c:1864:32,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_initialization.c:1874:32,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.8,REQUIRED,..\src\function_initialization.c:1140:17,"The value of a composite expression shall not be cast to a different essential type category or a wider essential type"
10.8,REQUIRED,..\src\function_initialization.c:1143:17,"The value of a composite expression shall not be cast to a different essential type category or a wider essential type"
14.4,REQUIRED,..\src\function_initialization.c:36:10,"The controlling expression of an if statement and the controlling expression of an iteration statement shall have essentially Boolean type"
14.4,REQUIRED,..\src\function_initialization.c:1070:10,"The controlling expression of an if statement and the controlling expression of an iteration statement shall have essentially Boolean type"
15.6,REQUIRED,..\src\function_initialization.c:6:5,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:11:2,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:325:5,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:545:5,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:669:5,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1069:5,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1079:5,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1080:5,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1081:5,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1817:5,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1819:10,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1821:5,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1823:10,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1825:5,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1827:10,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1829:5,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1831:10,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1911:9,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1913:9,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1935:9,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1937:9,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1959:9,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1961:9,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1983:9,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_initialization.c:1985:9,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.7,REQUIRED,..\src\function_initialization.c:721:5,"All if - else if constructs shall be terminated with an else statement"
15.7,REQUIRED,..\src\function_initialization.c:779:5,"All if - else if constructs shall be terminated with an else statement"
15.7,REQUIRED,..\src\function_initialization.c:836:5,"All if - else if constructs shall be terminated with an else statement"
15.7,REQUIRED,..\src\function_initialization.c:1134:5,"All if - else if constructs shall be terminated with an else statement"
15.7,REQUIRED,..\src\function_initialization.c:1711:5,"All if - else if constructs shall be terminated with an else statement"
15.7,REQUIRED,..\src\function_initialization.c:1820:0,"All if - else if constructs shall be terminated with an else statement"
15.7,REQUIRED,..\src\function_initialization.c:1824:0,"All if - else if constructs shall be terminated with an else statement"
15.7,REQUIRED,..\src\function_initialization.c:1828:0,"All if - else if constructs shall be terminated with an else statement"
15.7,REQUIRED,..\src\function_initialization.c:1832:0,"All if - else if constructs shall be terminated with an else statement"
17.7,REQUIRED,..\src\function_initialization.c:1503:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1504:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1505:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1506:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1513:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1514:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1515:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1516:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1523:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1524:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1525:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1526:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1533:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1534:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1535:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1536:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1543:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1544:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1556:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1557:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1568:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1569:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1580:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1581:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1592:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1593:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1639:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1640:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1641:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1642:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1648:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1649:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1657:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1658:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1666:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1667:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1675:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1676:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1729:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1730:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1731:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1739:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1740:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1741:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1749:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1750:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1751:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1759:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1760:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1761:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1774:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1775:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1776:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1784:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1785:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1786:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1794:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1795:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1796:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1804:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1805:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1806:20,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1842:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1852:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1862:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1872:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1896:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1897:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1898:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1920:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1921:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1922:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1944:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1945:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1946:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1968:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1969:16,"The value returned by a function having non-void return type shall be used"
17.7,REQUIRED,..\src\function_initialization.c:1970:16,"The value returned by a function having non-void return type shall be used"
17.4,MANDATORY,..\src\function_math.c:23:5,"All exit paths from a function with non-void return type shall have an explicit return statement with an expression"
15.6,REQUIRED,..\src\function_spi.c:13:5,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
15.6,REQUIRED,..\src\function_spi.c:28:5,"The body of an iteration-statement or a selection-statement shall be a compound-statement"
General issue,ADVISORY,..\src\function_task.c:2:0,"information: Include file: <string.h> not found. Please note: Cppcheck does not need standard library headers to get proper results. [missingIncludeSystem]"
General issue,ADVISORY,..\src\function_task.c:1200:38,"portability: Assigning a pointer to an integer is not portable. [AssignmentAddressToInteger]"
General issue,ADVISORY,..\src\function_task.c:1201:38,"portability: Assigning a pointer to an integer is not portable. [AssignmentAddressToInteger]"
General issue,ADVISORY,..\src\function_task.c:386:25,"style: The scope of the variable 'a' can be reduced. [variableScope]"
General issue,ADVISORY,..\src\function_task.c:952:13,"Uninitialized variable: in [legacyUninitvar]"
General issue,ADVISORY,..\src\function_task.c:1031:13,"Uninitialized variable: in [legacyUninitvar]"
2.2,REQUIRED,..\src\function_task.c:928:13,"There shall be no dead code"
2.2,REQUIRED,..\src\function_task.c:1097:13,"There shall be no dead code"
2.2,REQUIRED,..\src\function_task.c:1189:10,"There shall be no dead code"
2.2,REQUIRED,..\src\function_task.c:452:23,"There shall be no dead code"
2.2,REQUIRED,..\src\function_task.c:1079:39,"There shall be no dead code"
2.2,REQUIRED,..\src\function_task.c:1081:41,"There shall be no dead code"
3.1,REQUIRED,..\src\function_task.c:585:82,"The character sequences slash-asterisk and double slash shall not be used within a comment"
3.1,REQUIRED,..\src\function_task.c:586:82,"The character sequences slash-asterisk and double slash shall not be used within a comment"
8.2,REQUIRED,..\src\function_task.c:6:34,"Function types shall be in prototype form with named parameters"
8.2,REQUIRED,..\src\function_task.c:195:21,"Function types shall be in prototype form with named parameters"
8.2,REQUIRED,..\src\function_task.c:206:26,"Function types shall be in prototype form with named parameters"
8.2,REQUIRED,..\src\function_task.c:266:19,"Function types shall be in prototype form with named parameters"
8.2,REQUIRED,..\src\function_task.c:924:21,"Function types shall be in prototype form with named parameters"
8.2,REQUIRED,..\src\function_task.c:1094:22,"Function types shall be in prototype form with named parameters"
8.2,REQUIRED,..\src\function_task.c:1182:26,"Function types shall be in prototype form with named parameters"
8.4,REQUIRED,..\src\function_task.c:851:6,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\function_task.c:17:15,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\function_task.c:9:35,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\function_task.c:15:14,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\function_task.c:10:14,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\function_task.c:12:14,"A compatible declaration shall be visible when an object or function with external linkage is defined"
8.4,REQUIRED,..\src\function_task.c:13:14,"A compatible declaration shall be visible when an object or function with external linkage is defined"
10.1,REQUIRED,..\src\function_task.c:378:22,"Operands shall not be of an inappropriate essential type"
10.1,REQUIRED,..\src\function_task.c:380:23,"Operands shall not be of an inappropriate essential type"
10.1,REQUIRED,..\src\function_task.c:1105:26,"Operands shall not be of an inappropriate essential type"
10.1,REQUIRED,..\src\function_task.c:1107:27,"Operands shall not be of an inappropriate essential type"
10.1,REQUIRED,..\src\function_task.c:1116:26,"Operands shall not be of an inappropriate essential type"
10.1,REQUIRED,..\src\function_task.c:1118:27,"Operands shall not be of an inappropriate essential type"
10.3,REQUIRED,..\src\function_task.c:34:27,"The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category"
10.3,REQUIRED,..\src\function_task.c:37:26,"The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category"
10.3,REQUIRED,..\src\function_task.c:38:27,"The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category"
10.3,REQUIRED,..\src\function_task.c:55:27,"The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category"
10.3,REQUIRED,..\src\function_task.c:58:26,"The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category"
10.3,REQUIRED,..\src\function_task.c:59:27,"The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category"
10.4,REQUIRED,..\src\function_task.c:21:21,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:71:21,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:100:39,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:106:40,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:113:44,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:120:45,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:128:44,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:136:35,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:198:21,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:213:21,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:215:31,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:224:30,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:233:18,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:235:27,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:238:30,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:250:27,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:253:30,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:277:67,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:279:76,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:285:64,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:287:73,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:293:55,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:298:71,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:300:80,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:306:63,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:308:72,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:314:61,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:316:70,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:322:73,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:324:82,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:345:52,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:381:23,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:387:21,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:418:38,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:427:38,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:434:45,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:438:49,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:447:38,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:455:45,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:458:49,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:491:12,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:493:21,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:496:24,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:509:21,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:512:24,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:563:76,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:569:81,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:598:38,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:617:64,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:629:22,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:651:39,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:654:33,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:658:29,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:680:52,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:689:37,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:702:51,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:708:36,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:720:39,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:731:38,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:733:25,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:746:48,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:751:37,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:763:47,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:768:36,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:780:39,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:801:21,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:813:21,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:825:21,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:837:21,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:845:21,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:932:21,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:934:15,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:941:26,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:942:31,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:943:26,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:944:31,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:945:26,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:946:31,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:949:20,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:953:67,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:955:83,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:957:75,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:959:73,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:961:85,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:963:70,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:965:79,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
10.4,REQUIRED,..\src\function_task.c:967:76,"Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category"
